,row,output,mse,is_alpha_credible,log_lik,c_mean,c_var,post_mean,cost,status,post_var,y_test,ls_dim_1,ls_dim_2,ls_dim_3,ls_dim_4,ls_dim_5,ls_dim_6,ls_dim_7,ls_dim_8
29,9,g_6,2.7751818047433416,1.0,-2.864589545576388,1.1135236640604136,171.90446514931276,13.873097892197574,128.13071740432974,Converged,46.114222662774935,15.538985584913785,88951069.89539187,15520102.585439174,5079.4612248416715,4445077.829978218,864.2988288417811,142839553.45334342,7919693.026984044,151.5201539950821
30,10,g_4,3.6097664310812707,1.0,-2.7755626707164702,-7.271038539601239,124.34147693407934,-12.172394291066208,131.05809270706303,Converged,37.19599502421157,-14.072332824567034,76732449.21948639,104382565.33896166,330017049.7065217,5821277.291180987,35340349.03899676,87.94195538950494,297.2324493180553,1901439.4703213149
31,10,g_5,0.2925327244993277,1.0,-2.1700209466029676,-2.65171328036815,162.37853839424582,-14.489220780624201,124.02117747601028,Converged,11.912741452101557,-13.948357836340413,104297686722.48242,7947.201003014001,100008623747.53055,614.0739039554163,97925476750.46597,176169.5720054974,182.31607512475156,12370956.190292716
32,10,g_6,0.6697386019386431,1.0,-2.123451070998511,2.2564331482274946,186.13555562060296,-15.641062590511162,128.5930902679894,Converged,10.431405483047598,-14.822687003180599,46390.33478590499,164567197.21984246,4391.048392426066,16737896.701570475,919.4105927610826,28561114.477219176,7998814.17836889,193.84011077332116
33,11,g_4,174.03176488245802,1.0,-4.119958906700403,-4.987625695778673,120.33966345796702,0.421006863389227,130.16418268870035,Converged,93.20006332868566,-12.771103084699366,5659.327134039431,28302284.825641766,14098094.65124452,518404.15569712146,2534888.4973932337,133.31360191436707,371.01939264361965,669002.4326876529
34,11,g_5,85.30509729940367,0.0,-5.059518991330801,-2.596367437771544,159.73239991876991,4.072604326105228,121.50833330446727,Converged,15.374597437583816,13.308680186523638,800325308734985.6,8166.727503231457,1821070899541635.0,596.663456019973,4311231547115195.0,923814014.0901939,202.07449631004258,211764971596.84406
35,11,g_6,0.10523222844419716,1.0,-2.431353839135207,2.310133249425551,187.14827815936601,14.51242742748749,128.29071687601197,Converged,20.485013643811953,14.836822600762613,43517.29691373676,16195542290.895601,4353.866878172523,1124834632.3698237,946.714920159225,1640037115.5499802,179483266.0437696,194.02325922815893
36,12,g_4,577.8975147686236,0.0,-9.422847142589156,-1.9434120252351939,532.8353602321463,10.954343936091117,132.5208594347584,Converged,43.67759857905219,-13.0851551179371,4966.0514474221,8772.664209184033,1309887250418229.0,1397438.429986045,403877961444157.3,376.68016484004653,73162811.30005354,182926357.1547383
37,12,g_5,0.05860124424985717,1.0,-2.5592389679656136,-2.5566954013128615,161.36300877946357,-12.977077654776945,123.61897993228757,Converged,26.533080064599034,-13.2191545934759,55522095018688.125,8116.730909956938,284182608960746.9,603.0240391839137,540132881144892.7,127048847.33315499,181.13230533154172,7047057703.899048
38,12,g_6,143.44168336783957,0.0,-4.985361939286882,1.1384740819913919,185.87401216811392,0.5415778811090224,127.11482150842562,Converged,30.4005904628398,12.518292095276427,45452299.67078285,24344681.55446429,3219.995989075146,4723854.934254686,785.5814081692891,60549633.78211994,8617949.567055034,283.14332766584533
39,13,g_4,188.90048599745788,0.0,-10.239113911997737,-6.670830993749202,141.0810969052332,1.9553647939154404,127.6027029616842,Converged,11.672702519769416,-11.788742525130706,7284.503700453154,23238364698.170662,36590073303.52112,18790740345.709427,56707533766.9146,124.03013149807143,369446.9203146171,645.8327542389741
40,13,g_5,5.545414891729089e-05,1.0,-2.0500156456103706,-2.602859667019072,161.8533635135454,-15.458315152184788,124.12552053579562,Converged,9.603700092930836,-15.450868397930934,82095176834.9707,8251.545228067915,312438755906.0299,601.9790350820721,247318265013.34933,465033.0119557116,180.21330386026747,11846639.918605885
41,13,g_6,81.64530015298395,0.0,-7.3627186983944295,0.43989626666976633,224.507250463998,4.8804728661175325,126.2065700358439,Converged,7.5101671935323395,13.916251756339667,17530740678.229816,4311231547115195.0,16248.49562739603,40847529030.177475,821.5512807523672,4311231547115195.0,4311231547115195.0,124.95467030705285
42,14,g_4,6.151303955292667,1.0,-2.9444027298850077,-7.251479592332899,125.27960132428474,-7.7312083660587625,130.8898581462511,Converged,50.91243202908015,-10.21139060841368,47707600.80115538,289695804861.3993,1450319328594.3086,281178515.7814938,174451576281.4078,88.01818789830308,300.463780037076,796909863.5899721
43,14,g_5,0.01652385422001855,1.0,-2.484630238210438,-2.5983280842126772,162.11500001702953,-15.331552160881522,123.69171742573121,Converged,22.889115713203978,-15.460097305558474,46024461530.7463,8312.09465433598,343367595350.4448,601.355515979369,515959599717.85846,2078591.8519983166,179.87603043771725,50534177.02836726
44,14,g_6,18.750141603762245,1.0,-3.238394954418004,1.8644238563729019,193.08134067363446,-16.934714842280847,128.5073046137222,Converged,6.94056465044747,-12.604571472395476,128950884364.6767,1089489469485.9291,3547.8081816168974,306535739733.9838,1021.3660300360687,159755294929482.66,731418781148.647,217.19356049459108
45,15,g_4,0.25732508679132504,1.0,-1.320366171239931,-7.424164878934684,121.74117586108554,-13.484386106493197,132.5216365207593,Converged,1.9568941398584627,-13.991658308364466,54429709.76658099,211396034.4653981,406622807.7813711,2442054.769322519,8303108.373257563,86.40315434384262,295.1740122260021,1180988.8870334788
46,15,g_5,0.7231671262927454,1.0,-2.0151119564562743,-2.650251479887593,159.4789736107415,15.372786933356458,124.16238019217903,Converged,8.200194066883654,14.522394596671358,397035119116.4644,8139.027864658665,938285659750.5713,604.4729179593388,661593548455.5269,2817152.8122166963,178.89817848302593,96717976.46609583
47,15,g_6,30.833065351522972,1.0,-3.4933698645903872,0.49712778379378353,200.07850323836277,-5.331310394319398,128.53725028391392,Converged,11.329713058337774,-10.884063346821694,17589329.48547813,354213415.69367176,2983.13916840696,28146583.922411475,909.6970064181554,615276423.6540995,35813322.48970723,284.6242038349673
48,16,g_4,12.096895176116151,1.0,-2.842408362039345,-7.3739038217338155,125.31269939692929,-11.053583538076435,130.98577006551383,Converged,32.16355579765876,-14.531642648574149,1676698173.6046004,3268908842.787659,2668135305.70215,39508012.14802362,271748151.2988348,89.53361257477056,296.57866466944677,11672111.833505152
49,16,g_5,48.71753735740261,0.0,-4.641358227593859,-1.09334305288637,228.58939393119726,6.822052431395219,122.92690820052405,Converged,9.352151849223162,13.801847368024992,300059281.2586567,14969.848141771325,291348627.74502724,1058.2649734265724,100717052.08310317,1760.0752239668564,209.49922278674205,4574.659830471766
50,16,g_6,273.0950835424775,0.0,-6.895523964004879,1.8247543743054324,191.0079987405668,-2.8775308181148374,126.27571612133073,Converged,32.2000403105001,13.64805793213783,18602.531352686463,35018242212.363716,3773.4424001393345,1823506561.8142662,1061.7179694649853,5738072364.534877,4710354274.793617,295.6030674167109
51,17,g_4,0.17675439217637676,1.0,-2.1124630375352083,-7.412781847527602,122.4978897729616,-14.259633336447482,131.73053609721475,Converged,10.70311384270876,-14.680055020208414,14866344.251091268,1540279008213.1323,1085059592929.5292,3741554489.5376315,477296493864.23676,86.32837381024825,296.98653016572075,745265993.289968
52,17,g_5,0.36302397901766204,1.0,-2.4302962729510513,-2.5314176496688816,163.01885338895107,-15.291312777291068,123.75062176910214,Converged,20.18070217944029,-15.893827489989159,1107374639610.1401,8068.435052336304,3480452203877.8438,610.3120956582133,2413285832158.209,8265222.036044228,182.20787264553107,224628211.89439797
53,17,g_6,0.3410800735091425,1.0,-1.5094885783456962,2.2345903691103666,184.64484394421683,-14.076283858814632,129.22242026126293,Converged,2.8959781617647877,-14.660304469332054,44055.28043513676,1534452802205.2864,4175.588697185306,17633783320.850895,908.378444613914,113532042213.6275,7186761088.701473,203.3492608062007
54,18,g_4,0.3155850084312466,1.0,-2.7503118058614207,-5.904929145372579,115.45065962259432,-13.024961791742157,131.3424324241945,Converged,38.65134713561912,-13.586731324941713,5360.106991139401,11389180.65769492,14329262.8185989,205037.6897483563,1700903.8824341078,114.60366629189627,401.44856226030464,283323.8274793413
55,18,g_5,11.812674934525052,1.0,-2.6736054774405096,-2.928659843543957,155.46429508176266,8.811130668221548,123.54338893305668,Converged,15.904900283499757,12.248087888572865,30683236903306.688,8511.479053151139,8948799324111.504,571.2563140271534,23504392795022.19,9621632.56208525,179.00089414684268,2855943895.9598045
56,18,g_6,57.70983771163243,1.0,-3.474400858102493,1.3027273357423867,189.81979779013236,6.1154116808694505,127.39460309354527,Converged,82.11805608967164,13.712110813494911,44772.89994155509,7816958301.12794,3544.343504247787,203450162.7682318,956.9332509337254,434023628.27811825,16695320.532083793,238.63465799201848
57,19,g_4,1.1641467292597627,1.0,-2.868548292164689,-7.435452676127798,126.00351885478447,-15.569396842189882,130.96322233817295,Converged,48.18558306808738,-14.490440527383873,10023910.279353354,103816847.9773769,583640925.883986,2732487.2797583938,66197069.31798654,89.1651433525302,296.7241125731693,2328922.6278481307
58,19,g_5,1.7315701560637289,1.0,-2.4877777311477307,-2.6179458445490535,159.77386175283678,13.320903614508989,123.70166425175906,Converged,21.246202578561224,14.636795006708105,174071762402.77643,8272.470944853934,27277606002.172794,584.6956135289807,227920771518.29385,4980812.68195655,181.29229273341934,333664.3588893767
59,19,g_6,1.5336379677961733,1.0,-2.1894112537320414,1.4667076333901377,169.9579037594503,-15.358223816967362,128.81663683057897,Converged,11.046462341725714,-14.119822441081428,414928963.6689338,836522044.0654335,4806.010547555988,137214859.01399574,861.9673057592875,4529631061.093616,43541555.732457295,156.37603893595738
